,Game,Date,T_Rank,B_Rank,T_WL,B_WL,WL_Diff,Rank_Diff,Inning_Pair_ID,Inning,Score,T_Mean_BA,B_Mean_BA,T_Mean_SLG,B_Mean_SLG,T_Mean_OPS,B_Mean_OPS,T_Mean_OPS_Plus,B_Mean_OPS_Plus,T_WHIP,B_WHIP,T_ERA,B_ERA,T_ERA_Plus,B_ERA_Plus,T_State_Out_Combos,B_State_Out_Combos,T_Runs,B_Runs,Run_Diff,Double_Binary_T,Double_Binary_B,Single_Binary_T,Single_Binary_B,F_S_Binary_T,F_S_Binary_B,Triple_Binary_T,Triple_Binary_B,Discrepancy
0,Seattle Mariners/Tampa Bay Rays,2016-06-15,13.0,27.0,0.531,0.42,0.11100000000000004,14.0,4538,4,0-0,0.266,0.24975,0.457,0.4275,0.7938,0.7462500000000001,114.6,103.75,1.199,1.364,3.7400000000000007,4.41,99.0,86.0,"['0-0', '1-0', '0-0', '0-1', '1-1']","['0-0', '4-0', '0-1', '0-2']",2,1,1,0,0,1,0,0,0,0,1,1
0,Seattle Mariners/Tampa Bay Rays,2016-06-15,13.0,27.0,0.531,0.42,0.11100000000000004,14.0,4539,5,2-1,0.26833333333333337,0.244,0.3673333333333333,0.4093333333333333,0.6893333333333334,0.7130000000000001,90.0,98.33333333333331,1.199,1.364,3.74,4.41,83.0,105.0,"['0-0', '0-1', '0-2']","['0-0', '0-1', '0-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,Seattle Mariners/Tampa Bay Rays,2016-06-15,13.0,27.0,0.531,0.42,0.11100000000000004,14.0,4540,6,2-1,0.2796666666666667,0.2481666666666667,0.4743333333333333,0.43799999999999994,0.8086666666666668,0.7596666666666668,116.66666666666669,107.16666666666669,1.199,1.2773333333333332,3.74,4.085,126.0,82.0,"['0-0', '0-1', '0-2']","['0-0', '2-0', '4-1', '5-1', '3-1', '3-2']",0,1,-1,0,1,0,0,0,0,0,0,1
0,Seattle Mariners/Tampa Bay Rays,2016-06-15,13.0,27.0,0.531,0.42,0.11100000000000004,14.0,4541,7,2-2,0.2572,0.24960000000000004,0.4048,0.4268,0.7346,0.7428000000000001,101.4,105.4,1.2362,1.26,3.98,4.02,103.0,104.0,"['0-0', '0-1', '0-2', '2-2', '5-2']","['0-0', '0-1', '2-1', '2-2', '3-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,Seattle Mariners/Tampa Bay Rays,2016-06-15,13.0,27.0,0.531,0.42,0.11100000000000004,14.0,4542,8,2-2,0.27619999999999995,0.22699999999999998,0.4544,0.3894,0.7891999999999999,0.6920000000000001,112.0,89.2,1.261,1.232,4.14,3.79,112.0,35.0,"['0-0', '1-0', '2-1', '4-2', '5-2']","['0-0', '1-0', '1-1', '5-1', '5-2']",0,0,0,0,0,1,1,0,0,0,0,0
0,Seattle Mariners/Tampa Bay Rays,2016-06-15,13.0,27.0,0.531,0.42,0.11100000000000004,14.0,4543,9,2-2,0.25999999999999995,0.25733333333333336,0.389,0.436,0.7182,0.7626666666666666,97.6,112.0,1.228,1.081,3.1,2.94,83.0,128.0,"['0-0', '0-1', '0-2', '1-2', '3-2']","['0-0', '0-1', '0-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,Seattle Mariners/Tampa Bay Rays,2016-06-15,13.0,27.0,0.531,0.42,0.11100000000000004,14.0,4544,10,2-2,0.2785,0.25575000000000003,0.48075,0.44,0.8220000000000001,0.7665,119.25,108.25,1.3419999999999999,1.081,3.81,2.94,112.0,101.0,"['0-0', '0-1', '0-2', '1-2']","['0-0', '0-1', '0-2', '1-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,Seattle Mariners/Tampa Bay Rays,2016-06-15,13.0,27.0,0.531,0.42,0.11100000000000004,14.0,4545,11,2-2,0.249,0.22899999999999998,0.40299999999999997,0.3878333333333333,0.7313333333333333,0.6940000000000001,100.66666666666669,92.83333333333331,1.2853333333333332,1.1375,4.123333333333334,2.8800000000000003,84.0,104.0,"['0-0', '0-1', '0-2']","['0-0', '0-1', '0-2', '1-2', '3-2', '7-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,Seattle Mariners/Tampa Bay Rays,2016-06-15,13.0,27.0,0.531,0.42,0.11100000000000004,14.0,4546,12,2-2,0.28025,0.24325,0.42025,0.4305,0.7605,0.74575,106.25,102.75,1.2570000000000001,1.194,4.28,2.82,127.0,82.0,"['0-0', '0-1', '0-2', '1-2']","['0-0', '0-1', '0-2', '1-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,Seattle Mariners/Tampa Bay Rays,2016-06-15,13.0,27.0,0.531,0.42,0.11100000000000004,14.0,4547,13,2-2,0.2706666666666667,0.2176,0.4746666666666666,0.3534,0.8076666666666666,0.6498,119.0,80.6,1.2570000000000001,1.295,4.28,3.51,119.0,104.0,"['0-0', '0-1', '0-2']","['0-0', '0-1', '4-1', '5-1', '7-1']",0,1,-1,0,0,0,0,0,0,0,0,1
0,Arizona Diamondbacks/Colorado Rockies,2016-06-25,24.0,20.0,0.426,0.463,0.036999999999999984,4.0,4548,1,0-0,0.25799999999999995,0.2885,0.4336666666666667,0.4991666666666667,0.7509999999999999,0.8406666666666666,98.83333333333331,111.5,1.4510000000000003,1.301,4.64,3.66,70.0,122.0,"['0-0', '1-0', '2-1', '1-1', '1-2', '3-2']","['0-0', '0-0', '1-0', '0-1', '0-2', '2-2']",1,1,0,0,0,1,1,0,0,0,0,0
0,Arizona Diamondbacks/Colorado Rockies,2016-06-25,24.0,20.0,0.426,0.463,0.036999999999999984,4.0,4549,2,1-1,0.2314,0.2175,0.3448,0.31025,0.6226,0.5787500000000001,65.8,51.0,1.4509999999999998,1.301,4.64,3.66,87.0,-28.0,"['0-0', '1-0', '1-1', '2-2', '3-2']","['0-0', '0-1', '0-2', '1-2']",0,0,0,0,0,1,0,0,0,0,0,0
0,Arizona Diamondbacks/Colorado Rockies,2016-06-25,24.0,20.0,0.426,0.463,0.036999999999999984,4.0,4550,3,1-1,0.2505,0.2943333333333333,0.46225,0.4623333333333333,0.77575,0.8053333333333333,103.5,104.66666666666669,1.4509999999999998,1.301,4.64,3.66,70.0,114.0,"['0-0', '0-1', '0-2', '1-2']","['0-0', '0-1', '0-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,Arizona Diamondbacks/Colorado Rockies,2016-06-25,24.0,20.0,0.426,0.463,0.036999999999999984,4.0,4551,4,1-1,0.2314,0.2472857142857143,0.3448,0.3994285714285714,0.6226,0.7008571428571428,65.8,78.85714285714286,1.4509999999999998,1.301,4.64,3.66,87.0,107.0,"['0-0', '0-1', '1-1', '5-1', '7-1']","['0-0', '0-1', '2-1', '1-1', '5-1', '2-1', '2-2']",0,3,-3,0,0,0,0,0,0,0,0,1
0,Arizona Diamondbacks/Colorado Rockies,2016-06-25,24.0,20.0,0.426,0.463,0.036999999999999984,4.0,4552,5,1-4,0.2505,0.278,0.46225,0.47200000000000003,0.77575,0.8091999999999999,103.5,105.6,1.4509999999999998,1.301,4.64,3.66,70.0,80.0,"['0-0', '0-1', '1-1', '5-1']","['0-0', '1-0', '2-0', '4-1', '4-2']",0,1,-1,0,1,0,1,0,0,0,0,1
0,Arizona Diamondbacks/Colorado Rockies,2016-06-25,24.0,20.0,0.426,0.463,0.036999999999999984,4.0,4553,6,1-5,0.20366666666666666,0.26280000000000003,0.3236666666666667,0.3816,0.57,0.703,50.0,80.0,1.4509999999999998,1.301,4.64,3.66,-6.0,93.0,"['0-0', '0-1', '0-2']","['0-0', '4-0', '0-0', '0-1', '0-2']",0,2,-2,0,0,0,0,0,0,0,1,1
0,Arizona Diamondbacks/Colorado Rockies,2016-06-25,24.0,20.0,0.426,0.463,0.036999999999999984,4.0,4554,7,1-7,0.273,0.2725,0.4188333333333333,0.49,0.7531666666666667,0.82375,101.66666666666669,108.75,1.3359999999999999,1.459,4.990000000000001,5.35,97.0,80.0,"['0-0', '1-0', '4-0', '0-0', '0-1', '0-2']","['0-0', '1-0', '1-1', '1-2']",2,0,2,0,0,1,1,0,0,1,0,1
0,Arizona Diamondbacks/Colorado Rockies,2016-06-25,24.0,20.0,0.426,0.463,0.036999999999999984,4.0,4555,8,3-7,0.255,0.2423333333333333,0.4265000000000001,0.4086666666666667,0.738875,0.7043333333333334,94.25,79.0,1.383,1.176,4.14875,3.5,100.0,-100.0,"['0-0', '0-1', '1-1', '3-1', '5-1', '2-2', '2-2', '3-2']","['0-0', '2-0', '4-1', '5-1', '3-1', '0-1', '0-2', '2-2', '3-2']",3,4,-1,0,1,0,0,0,0,0,0,1
0,New York Mets/Atlanta Braves,2016-06-25,10.0,26.0,0.537,0.422,0.115,16.0,4556,1,0-0,0.26725,0.279,0.45575,0.411,0.7889999999999999,0.76,115.0,106.6,1.159,1.095,3.39,2.74,114.0,111.0,"['0-0', '0-1', '1-1', '1-2']","['0-0', '0-1', '1-1', '1-2', '2-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,New York Mets/Atlanta Braves,2016-06-25,10.0,26.0,0.537,0.422,0.115,16.0,4557,2,0-0,0.2462,0.25966666666666666,0.364,0.39566666666666667,0.6621999999999999,0.7036666666666666,82.8,91.66666666666669,1.159,1.095,3.39,2.74,22.0,90.0,"['0-0', '1-0', '1-1', '1-2', '5-2']","['0-0', '0-1', '1-1']",0,0,0,0,0,1,0,0,0,0,0,0
0,New York Mets/Atlanta Braves,2016-06-25,10.0,26.0,0.537,0.422,0.115,16.0,4558,3,0-0,0.26725,0.21566666666666667,0.45575,0.281,0.7889999999999999,0.5526666666666666,115.0,52.33333333333334,1.159,1.095,3.39,2.74,114.0,81.0,"['0-0', '1-0', '1-1', '4-2']","['0-0', '0-1', '1-1']",0,0,0,0,0,1,0,0,0,0,0,0
0,New York Mets/Atlanta Braves,2016-06-25,10.0,26.0,0.537,0.422,0.115,16.0,4559,4,0-0,0.2673333333333333,0.28575,0.4053333333333333,0.43125,0.725,0.775,98.33333333333331,109.5,1.159,1.095,3.39,2.74,97.0,97.0,"['0-0', '0-1', '0-2']","['0-0', '1-0', '2-1', '5-1']",0,0,0,0,0,0,1,0,0,0,0,0
0,New York Mets/Atlanta Braves,2016-06-25,10.0,26.0,0.537,0.422,0.115,16.0,4560,5,0-0,0.228,0.25433333333333336,0.3593333333333333,0.3640000000000001,0.6499999999999999,0.6746666666666666,78.33333333333333,85.0,1.159,1.095,3.39,2.74,116.0,77.0,"['0-0', '0-1', '0-2']","['0-0', '0-1', '0-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,New York Mets/Atlanta Braves,2016-06-25,10.0,26.0,0.537,0.422,0.115,16.0,4561,6,0-0,0.27133333333333337,0.25533333333333336,0.44966666666666666,0.3721666666666667,0.7806666666666667,0.6846666666666666,114.66666666666669,86.33333333333331,1.159,1.095,3.39,2.74,114.0,97.0,"['0-0', '0-1', '0-2']","['0-0', '1-0', '1-1', '3-1', '3-2', '7-2']",0,0,0,0,0,0,1,0,0,0,0,0
0,New York Mets/Atlanta Braves,2016-06-25,10.0,26.0,0.537,0.422,0.115,16.0,4562,7,0-0,0.2673333333333333,0.25433333333333336,0.4053333333333333,0.3640000000000001,0.725,0.6746666666666666,98.33333333333331,85.0,1.159,1.095,3.39,2.74,97.0,77.0,"['0-0', '0-1', '0-2']","['0-0', '0-1', '0-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,New York Mets/Atlanta Braves,2016-06-25,10.0,26.0,0.537,0.422,0.115,16.0,4563,8,0-0,0.2444,0.2523333333333333,0.3832,0.3433333333333333,0.6891999999999999,0.6563333333333333,89.4,80.0,1.159,1.095,3.39,2.74,106.0,96.0,"['0-0', '0-1', '0-2', '1-2', '2-2']","['0-0', '0-1', '0-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,New York Mets/Atlanta Braves,2016-06-25,10.0,26.0,0.537,0.422,0.115,16.0,4564,9,0-0,0.2763333333333333,0.27075,0.4466666666666666,0.431,0.7799999999999999,0.7659999999999999,114.0,107.5,1.4369999999999998,1.193,3.52,3.485,104.0,88.0,"['0-0', '1-0', '0-2']","['0-0', '1-0', '1-1', '1-2']",0,0,0,0,0,1,1,0,0,0,0,0
0,New York Mets/Atlanta Braves,2016-06-25,10.0,26.0,0.537,0.422,0.115,16.0,4565,10,0-0,0.25433333333333336,0.264,0.39966666666666667,0.37466666666666665,0.711,0.6856666666666666,96.0,86.0,1.319,1.185,3.62,3.53,97.0,91.0,"['0-0', '1-0', '0-2']","['0-0', '0-1', '0-2']",0,0,0,0,0,1,0,0,0,0,0,0
0,New York Mets/Atlanta Braves,2016-06-25,10.0,26.0,0.537,0.422,0.115,16.0,4566,11,0-0,0.2640000000000001,0.2765,0.449,0.40725,0.7813999999999999,0.754,112.2,105.5,1.2535999999999998,1.1840000000000002,4.3420000000000005,2.46,114.0,111.0,"['0-0', '0-0', '0-1', '0-2', '1-2']","['0-0', '1-0', '2-1', '3-1']",1,0,1,0,0,0,1,0,0,0,0,1
0,Philadelphia Phillies/San Francisco Giants,2016-06-25,23.0,9.0,0.438,0.537,0.09900000000000007,14.0,4567,1,0-0,0.247,0.2786666666666667,0.4186666666666667,0.4186666666666667,0.7143333333333333,0.7686666666666667,92.66666666666669,112.33333333333331,1.0979999999999999,1.25,2.99,3.9,113.0,128.0,"['0-0', '1-0', '1-1']","['0-0', '0-1', '0-2']",0,0,0,0,0,1,0,0,0,0,0,0
0,Philadelphia Phillies/San Francisco Giants,2016-06-25,23.0,9.0,0.438,0.537,0.09900000000000007,14.0,4568,2,0-0,0.25325,0.25942857142857145,0.39925,0.382,0.70275,0.7017142857142857,88.75,93.71428571428572,1.0979999999999999,1.25,2.99,3.9,78.0,103.0,"['0-0', '0-1', '1-1', '1-2']","['0-0', '1-0', '1-1', '6-1', '6-2', '7-2', '7-2']",0,1,-1,0,0,0,1,0,0,0,0,1
0,Philadelphia Phillies/San Francisco Giants,2016-06-25,23.0,9.0,0.438,0.537,0.09900000000000007,14.0,4569,3,0-1,0.21033333333333332,0.2782,0.28600000000000003,0.4280000000000001,0.5493333333333333,0.7724,49.0,114.2,1.0979999999999999,1.25,2.99,3.9,22.0,102.0,"['0-0', '0-1', '0-2']","['0-0', '1-0', '5-0', '1-1', '1-2']",0,1,-1,0,0,0,1,0,0,0,0,1
0,Philadelphia Phillies/San Francisco Giants,2016-06-25,23.0,9.0,0.438,0.537,0.09900000000000007,14.0,4570,4,0-2,0.247,0.24425,0.4186666666666667,0.34925,0.7143333333333333,0.6535,92.66666666666669,79.75,1.0979999999999999,1.25,2.99,3.9,113.0,103.0,"['0-0', '0-1', '0-2']","['0-0', '0-1', '1-1', '1-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,Philadelphia Phillies/San Francisco Giants,2016-06-25,23.0,9.0,0.438,0.537,0.09900000000000007,14.0,4571,5,0-2,0.2554,0.2863333333333333,0.397,0.4463333333333333,0.7032,0.8039999999999999,88.4,123.33333333333331,1.0979999999999999,1.25,2.99,3.9,78.0,136.0,"['0-0', '2-0', '4-0', '4-1', '4-2']","['0-0', '0-1', '0-2']",0,0,0,1,0,0,0,0,0,1,0,0
0,Philadelphia Phillies/San Francisco Giants,2016-06-25,23.0,9.0,0.438,0.537,0.09900000000000007,14.0,4572,6,0-2,0.21600000000000003,0.26133333333333336,0.31,0.3813333333333333,0.5805,0.6953333333333332,58.5,91.0,1.0979999999999999,1.25,2.99,3.9,76.0,72.0,"['0-0', '0-1', '0-2', '1-2']","['0-0', '0-1', '0-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,Philadelphia Phillies/San Francisco Giants,2016-06-25,23.0,9.0,0.438,0.537,0.09900000000000007,14.0,4573,7,0-2,0.2436666666666667,0.266,0.3988333333333334,0.3800000000000001,0.6955,0.7140000000000001,85.83333333333333,97.66666666666669,1.107,1.175,2.9600000000000004,3.83,47.0,103.0,"['0-0', '2-0', '2-1', '1-1', '0-1', '0-2']","['0-0', '0-1', '0-2']",3,0,3,1,0,0,0,0,0,0,0,1
0,Philadelphia Phillies/San Francisco Giants,2016-06-25,23.0,9.0,0.438,0.537,0.09900000000000007,14.0,4574,8,3-2,0.25833333333333336,0.2766,0.39,0.4384,0.7010000000000001,0.7884,91.66666666666669,119.4,1.125,1.3430000000000002,2.9,4.1,76.0,99.0,"['0-0', '0-1', '0-2']","['0-0', '1-0', '2-0', '2-1', '3-1']",0,0,0,0,1,0,1,0,0,0,0,0
0,Philadelphia Phillies/San Francisco Giants,2016-06-25,23.0,9.0,0.438,0.537,0.09900000000000007,14.0,4575,9,3-2,0.25966666666666666,0.26766666666666666,0.44333333333333336,0.433,0.7556666666666666,0.7696666666666667,100.33333333333331,110.33333333333331,0.9890000000000001,1.415,2.64,4.26,87.0,96.0,"['0-0', '1-0', '1-1']","['0-0', '0-1', '0-2']",0,0,0,0,0,1,0,0,0,0,0,0
0,Atlanta Braves/Philadelphia Phillies,2016-07-05,26.0,23.0,0.422,0.438,0.015999999999999903,3.0,4576,1,0-0,0.2723333333333333,0.2544,0.401,0.4052,0.7440000000000001,0.7178000000000001,103.66666666666669,95.4,1.3259999999999998,1.4480000000000002,5.54,4.92,134.0,89.0,"['0-0', '1-0', '0-2']","['0-0', '0-1', '0-1', '2-1', '4-2']",0,1,-1,0,0,1,0,0,0,0,0,1
0,Atlanta Braves/Philadelphia Phillies,2016-07-05,26.0,23.0,0.422,0.438,0.015999999999999903,3.0,4577,2,0-1,0.265,0.25966666666666666,0.4133333333333333,0.4116666666666666,0.7356666666666668,0.7239999999999999,98.66666666666669,94.66666666666669,1.3259999999999998,1.4479999999999995,5.54,4.92,97.0,95.0,"['0-0', '0-1', '0-2']","['0-0', '0-1', '0-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,Atlanta Braves/Philadelphia Phillies,2016-07-05,26.0,23.0,0.422,0.438,0.015999999999999903,3.0,4578,3,0-1,0.21433333333333332,0.265,0.31,0.38299999999999995,0.5563333333333333,0.6880000000000001,50.66666666666666,86.66666666666669,1.3259999999999998,1.4479999999999995,5.54,4.92,-29.0,89.0,"['0-0', '1-0', '0-2']","['0-0', '0-1', '0-2']",0,0,0,0,0,1,0,0,0,0,0,0
0,Atlanta Braves/Philadelphia Phillies,2016-07-05,26.0,23.0,0.422,0.438,0.015999999999999903,3.0,4579,4,0-1,0.2723333333333333,0.252375,0.401,0.397125,0.7440000000000001,0.695375,103.66666666666669,87.375,1.3259999999999998,1.4480000000000002,5.54,4.92,134.0,61.0,"['0-0', '1-0', '1-1']","['0-0', '0-0', '1-0', '1-1', '3-1', '6-1', '2-2', '3-2']",0,2,-2,0,0,1,1,0,0,0,0,1
0,Atlanta Braves/Philadelphia Phillies,2016-07-05,26.0,23.0,0.422,0.438,0.015999999999999903,3.0,4580,5,0-3,0.2634,0.25425,0.4144,0.392,0.7290000000000001,0.70525,95.6,94.0,1.3259999999999998,1.4480000000000002,5.54,4.92,91.0,88.0,"['0-0', '1-0', '1-1', '1-2', '2-2']","['0-0', '1-0', '0-1', '0-2']",0,0,0,0,0,1,1,0,0,0,0,0
0,Atlanta Braves/Philadelphia Phillies,2016-07-05,26.0,23.0,0.422,0.438,0.015999999999999903,3.0,4581,6,0-3,0.2063333333333333,0.2554,0.2826666666666667,0.415,0.5343333333333333,0.7243999999999999,47.33333333333334,94.8,1.3259999999999998,1.4426,5.54,5.186,81.0,95.0,"['0-0', '0-1', '0-2']","['0-0', '0-0', '0-1', '0-1', '0-2']",0,2,-2,0,0,0,0,0,0,0,0,1
0,Atlanta Braves/Philadelphia Phillies,2016-07-05,26.0,23.0,0.422,0.438,0.015999999999999903,3.0,4582,7,0-5,0.27525,0.265,0.41975,0.38299999999999995,0.76225,0.6880000000000001,107.25,86.66666666666669,1.3259999999999998,1.421,5.54,6.25,88.0,89.0,"['0-0', '0-0', '0-1', '0-2']","['0-0', '0-1', '0-2']",1,0,1,0,0,0,0,0,0,0,0,1
0,Atlanta Braves/Philadelphia Phillies,2016-07-05,26.0,23.0,0.422,0.438,0.015999999999999903,3.0,4583,8,1-5,0.26933333333333337,0.2472,0.4063333333333333,0.4198000000000001,0.7146666666666667,0.7190000000000001,92.66666666666669,93.4,1.3259999999999998,1.319,5.54,3.62,90.0,76.0,"['0-0', '1-0', '0-2']","['0-0', '0-1', '0-2', '1-2', '3-2']",0,0,0,0,0,1,0,0,0,0,0,0
0,Milwaukee Brewers/Washington Nationals,2016-07-05,22.0,2.0,0.451,0.586,0.13499999999999995,20.0,4584,1,0-0,0.26680000000000004,0.2776666666666667,0.4546,0.4336666666666667,0.7909999999999999,0.7883333333333334,112.2,112.66666666666669,1.32,1.242,3.73,3.92,111.0,137.0,"['0-0', '0-1', '2-1', '5-1', '6-2']","['0-0', '0-1', '1-1']",0,0,0,0,0,0,0,0,0,0,0,0
